title,description,url,published_date,source,country,language
"2 booth level officers booked in Bihar for corruption, spreading misinformation",,https://indianexpress.com/article/india/2-booth-level-officers-booked-in-bihar-for-corruption-spreading-misinformation-10126672/,2025-07-15T01:41:09,Indian Express,India,en
Odisha college student who set herself on fire succumbs to injuries,,https://indianexpress.com/article/india/odisha-college-student-who-set-herself-on-fire-succumbs-to-injuries-10126793/,2025-07-14T23:21:06,Indian Express,India,en
"Under 5 voters dead, shifted or also listed elsewhere Election Commission",,https://indianexpress.com/article/india/under-5-per-cent-voters-dead-shifted-or-also-listed-elsewhere-election-commission-10126692/,2025-07-14T22:50:54,Indian Express,India,en
"Axiom-4 mission ISS 18 days on space station, Shubhanshu Shukla heads home, splashdown in Pacific today",,https://indianexpress.com/article/india/axiom-4-mission-iss-18-days-on-space-station-shubhanshu-shukla-heads-home-splashdown-in-pacific-today-10126622/,2025-07-14T22:50:22,Indian Express,India,en
"India-China ties have made good progress, border de-escalation is key, says Jaishankar",,https://indianexpress.com/article/india/india-china-ties-have-made-good-progress-border-de-escalation-is-key-says-jaishankar-10126617/,2025-07-14T22:50:15,Indian Express,India,en
"Kashmir Martyrs Day Row Stalin to Akhilesh to Mamata, Opposition slams BJP over confinement",,https://indianexpress.com/article/india/kashmir-martyrs-day-ro-stalin-to-akhilesh-to-mamata-opposition-slams-bjp-over-confinement-10126700/,2025-07-14T21:21:38,Indian Express,India,en
"In Manipur, Amit Shah recalls freedom fighter Hemam Neelmani Singh",,https://indianexpress.com/article/india/in-manipur-amit-shah-recalls-freedom-fighter-hemam-neelmani-singh-10126681/,2025-07-14T20:55:29,Indian Express,India,en
"Non-pronouncement of verdicts by Jharkhand HC 10 convicts, 6 on death row, move Supreme Court",,https://indianexpress.com/article/india/non-pronouncement-of-verdicts-by-jharkhand-hc-10-convicts-6-on-death-row-move-supreme-court-10126670/,2025-07-14T20:50:27,Indian Express,India,en
"Opposition parties hit the streets in Tripura over state governments decision to install smart meters, introduce additional power surcharges",,https://indianexpress.com/article/india/opposition-parties-hit-the-streets-in-tripura-over-state-governments-decision-to-install-smart-meters-hike-power-tariff-10126455/,2025-07-14T17:14:12,Indian Express,India,en
Despicable acts India denounces eggs being thrown at Rath Yatra in Toronto,,https://indianexpress.com/article/india/despicable-acts-india-denounces-eggs-thrown-rath-yatra-toronto-10126452/,2025-07-14T17:02:02,Indian Express,India,en
Justice Aparesh Kumar Singh appointed Chief Justice of Telangana High Court,,https://indianexpress.com/article/india/justice-aparesh-kumar-singh-appointed-chief-justice-of-telangana-high-court-10126454/,2025-07-14T17:00:18,Indian Express,India,en
Govt defends revised framework for SO2 emission norms,,https://indianexpress.com/article/india/govt-defends-revised-framework-for-so2-emission-norms-10126453/,2025-07-14T16:52:26,Indian Express,India,da
"Jungle raj in Bihar, liquor more easily available than water Congress",,https://indianexpress.com/article/india/jungle-raj-bihar-liquor-easily-available-water-congress-10126432/,2025-07-14T16:40:39,Indian Express,India,en
"Socialist, secular in Preamble ideological landmines time to undo Article in RSS-linked weekly",,https://indianexpress.com/article/india/socialist-secular-preamble-rss-article-10126411/,2025-07-14T16:35:21,Indian Express,India,en
Tejashwi targets electoral roll revision exercise  Ruining Bihars roti-beti ties with Nepal,,https://indianexpress.com/article/india/tejashwi-targets-electoral-roll-revision-exercise-ruining-bihar-roti-beti-ties-nepal-10126409/,2025-07-14T16:16:42,Indian Express,India,en
Failure to exercise restraint on social media may invite state intervention Supreme Court,,https://indianexpress.com/article/india/failure-exercise-restraint-social-media-state-intervention-supreme-court-10126292/,2025-07-14T14:58:37,Indian Express,India,en
"CJI B R Gavai contracts infection, being treated in Delhi",,https://indianexpress.com/article/india/cji-b-r-gavai-infection-delhi-10126160/,2025-07-14T13:43:58,Indian Express,India,en
"Earphones, wireless sets, and an elaborate plan  how two Chhattisgarh siblings were arrested for cheating in govt exam",,https://indianexpress.com/article/india/earphones-wireless-sets-plan-two-chhattisgarh-siblings-arrest-cheating-govt-exam-10126099/,2025-07-14T13:12:35,Indian Express,India,en
Principal of Odisha college where student set herself on fire arrested,,https://indianexpress.com/article/india/principal-odisha-college-student-set-fire-arrest-10126047/,2025-07-14T12:56:23,Indian Express,India,en
Shubhanshu Shukla returns to Earth. Heres a recap of his 18 days onboard ISS,,https://indianexpress.com/article/india/shubhanshu-shukla-returns-to-earth-heres-a-recap-of-his-18-days-onboard-iss-10125924/,2025-07-14T12:29:24,Indian Express,India,en
Need to avoid restrictive trade measures EAM Jaishankar in talks with Wang Yi,,https://indianexpress.com/article/india/eam-jaishankar-talks-wang-yi-10125974/,2025-07-14T12:25:54,Indian Express,India,en
Shiv Sena poll symbol row Supreme Court to hear Uddhav Thackeray factions plea in August,,https://indianexpress.com/article/india/shiv-sena-poll-symbol-row-supreme-court-uddhav-thackeray-faction-plea-august-10125976/,2025-07-14T12:18:41,Indian Express,India,en
"Postal department officer flags suspicious hirings, seeks CBI probe into organised recruitment gang in Haryana circle",,https://indianexpress.com/article/india/postal-department-officer-flags-suspicious-hirings-cbi-probe-organised-recruitment-gang-haryana-10125927/,2025-07-14T11:55:18,Indian Express,India,en
Telangana chemical factory blast Death toll rises to 45,,https://indianexpress.com/article/india/telangana-chemical-factory-blast-death-toll-rises-to-45-10125812/,2025-07-14T11:44:39,Indian Express,India,en
"As Nimisha Priyas fate hangs in balance, wheels in motion at various levels to secure a lifeline",,https://indianexpress.com/article/india/nimisha-priya-fate-discussions-secure-lifeline-10125902/,2025-07-14T11:41:46,Indian Express,India,en
"Electricity cut at Rajasthan MPs residence, he claims state Energy Minister owes Rs 2 lakh in unpaid bills too",,https://indianexpress.com/article/india/electricity-cut-rajasthan-mps-residence-claims-state-energy-minister-owes-rs-2-lakh-unpaid-bills-10125814/,2025-07-14T11:06:30,Indian Express,India,en
"Haryana, Goa, Ladakh get new faces in Raj Bhavan",,https://indianexpress.com/article/india/haryana-goa-ladakh-new-faces-governor-raj-bhavan-10125656/,2025-07-14T11:03:28,Indian Express,India,en
"Comedians, cartoonistslook at their conduct SC terms Madhya Pradesh cartoonists post on Modi and RSS workers inflammatory",,https://indianexpress.com/article/india/comedians-sc-madhya-pradesh-cartoonists-post-modi-rss-workers-inflammatory-10125691/,2025-07-14T10:57:50,Indian Express,India,en
"Exclusive Indians losing Rs 1,000 crore every month to cyber frauds originating from Cambodia and other Southeast Asian countries, shows MHA analysis",,https://indianexpress.com/article/india/exclusive-indians-losing-rs-1000-crore-cyber-frauds-cambodia-southeast-asian-countries-mha-analysis-10125610/,2025-07-14T10:05:25,Indian Express,India,en
"San Rachel, model and advocate against colour bias, dies by suicide in Puducherry at 26",,https://indianexpress.com/article/india/san-rachel-dies-suicide-puducherry-model-advocate-colour-bias-10125457/,2025-07-14T08:43:52,Indian Express,India,en
"IMD issues flash flood alert for 13 Jharkhand districts, amid heavy rain prediction",,https://indianexpress.com/article/india/imd-issues-flash-flood-alert-for-13-jharkhand-districts-amid-heavy-rain-prediction-10125406/,2025-07-14T08:33:24,Indian Express,India,en
Case deserving sympathy Kerala CM Vijayan urges PM Modi to intervene to save Indian nurse from execution in Yemen,,https://indianexpress.com/article/india/nimisha-priya-execution-kerala-cm-pm-modi-case-intervention-10125349/,2025-07-14T08:10:27,Indian Express,India,en
Omar hops a fence to reach Martyrs cemetery Policemen sometimes forget the law,,https://indianexpress.com/article/india/omar-abdullah-hops-fence-martyrs-cemetery-kashmir-10125311/,2025-07-14T07:46:38,Indian Express,India,en
Have done everything possible to save Nimisha Priya Centre to Supreme Court on Indian nurses execution in Yemen,,https://indianexpress.com/article/india/sc-nimisha-priya-yemen-india-kerala-10125287/,2025-07-14T07:41:42,Indian Express,India,en
Supreme Court agrees to hear Udaipur Files producers plea against Delhi HC order on films stay,,https://indianexpress.com/article/india/udaipur-files-producer-plea-delhi-hc-sc-order-10125273/,2025-07-14T07:32:22,Indian Express,India,en
"Denotes lack of trust Secretly recorded phone call by spouse can be used as evidence in divorce cases, says SC",,https://indianexpress.com/article/india/secretly-recorded-phone-call-spouse-evidence-sc-10125109/,2025-07-14T06:12:46,Indian Express,India,en
"Second suspected Nipah death in Kerala tracing, surveillance stepped up",,https://indianexpress.com/article/india/second-suspected-nipah-death-kerala-surveillance-stepped-up-10124946/,2025-07-14T05:37:59,Indian Express,India,en
"Congress flags concerns over Trump using MASALA deals as India-US negotiate trade pact, cites think tank warning",,https://indianexpress.com/article/india/india-us-trade-deal-tariffs-trump-congress-masala-deals-gtri-10124960/,2025-07-14T05:37:27,Indian Express,India,en
"Shubhanshu Shukla Return LIVE Updates Shubhanshu Shukla likely to arrive in India by August 17, says Union Minister",,https://indianexpress.com/article/india/shubhanshu-shukla-return-live-updates-axiom-4-undocking-10124872/,2025-07-14T05:19:38,Indian Express,India,en
"9 killed, several injured as mango-laden lorry overturns on mini truck in Andhra",,https://indianexpress.com/article/india/andhra-accident-deaths-road-annamayya-10124917/,2025-07-14T04:47:20,Indian Express,India,en
"Bank Holidays in India 2025 Are banks open or closed on Monday, July 14? Full city-wise list inside",,https://indianexpress.com/article/india/2025-banks-open-closed-july-14-full-city-wise-list-10124707/,2025-07-14T02:03:23,Indian Express,India,en
Human intel and some tech How Tamil Nadu nabbed 3 terror accused after 30 years,,https://indianexpress.com/article/india/human-intel-and-some-tech-how-tamil-nadu-nabbed-3-terror-accused-after-30-years-10124580/,2025-07-14T01:32:08,Indian Express,India,en
"Tried to cut power, water Villagers accuse minister of vendetta over questions on bad roads",,https://indianexpress.com/article/india/in-rajasthan-village-locals-say-power-water-cut-for-asking-minister-tough-questions-during-visit-10124547/,2025-07-14T01:31:23,Indian Express,India,en
"Adult content made her an overnight sensation. Now, a police arrest reveals how Assam woman was victim of AI used by ex-collegemate",,https://indianexpress.com/article/india/adult-content-made-her-an-overnight-sensation-now-a-police-arrest-reveals-how-assam-woman-was-victim-of-ai-used-by-ex-collegemate-10124519/,2025-07-14T01:31:18,Indian Express,India,en
"Days before she set herself on fire, Odisha student wrote to college Professor harassing for denying sexual favours",,https://indianexpress.com/article/india/days-before-she-set-herself-on-fire-odisha-student-wrote-to-college-professor-harassing-for-denying-sexual-favours-10124573/,2025-07-14T01:30:46,Indian Express,India,en
"Ex-foreign secy, 2611 prosecutor among four nominated to Rajya Sabha",,https://indianexpress.com/article/india/ex-foreign-secy-26-11-prosecutor-among-4-nominated-to-rajya-sabha-10124548/,2025-07-14T00:00:34,Indian Express,India,en
Accepting shared humanity key to peaceful resolution of most conflicts Dalai Lama,,https://indianexpress.com/article/india/accepting-shared-humanity-key-to-peaceful-resolution-of-most-conflicts-dalai-lama-10124595/,2025-07-13T22:50:57,Indian Express,India,en
"Digital arrest scam Consumer panel sends notices to banks, flags service deficiencies",,https://indianexpress.com/article/india/digital-arrest-scam-consumer-panel-sends-notices-to-banks-flags-service-deficiencies-10124565/,2025-07-13T22:50:44,Indian Express,India,en
Senior Advocate Dushyant Dave quits legal profession after 48 years,,https://indianexpress.com/article/india/senior-advocate-dushyant-dave-quits-legal-profession-after-48-years-10124521/,2025-07-13T22:50:27,Indian Express,India,en
Indian fertilizer firms sign pacts for yearly import of 3.1 mn MT of DAP from Saudi,,https://indianexpress.com/article/india/indian-fertilizer-firms-sign-pacts-for-yearly-import-of-3-1-mn-mt-of-dap-from-saudi-10124589/,2025-07-13T22:32:25,Indian Express,India,en
"Indias role key in multipolar world, says Singapore minister after meeting EAM Jaishankar",,https://indianexpress.com/article/india/indias-role-key-in-multipolar-world-says-singapore-minister-after-meeting-eam-jaishankar-10124538/,2025-07-13T21:36:16,Indian Express,India,en
Kerala pada pooja row Governor says part of culture,,https://indianexpress.com/article/india/kerala-pada-pooja-row-governor-says-part-of-culture-10124592/,2025-07-13T21:30:01,Indian Express,India,en
"Poachers new target 30 gharial hatchlings seized in MP, 3 held",,https://indianexpress.com/article/india/poachers-30-gharial-hatchlings-seized-mp-10124354/,2025-07-13T16:28:09,Indian Express,India,en
Tripura Police contact Delhi counterparts to trace missing 19-year-old college girl after CM Manik Sahas nudge,,https://indianexpress.com/article/india/tripura-police-delhi-missing-19-year-old-college-girl-manik-saha-10124340/,2025-07-13T16:15:21,Indian Express,India,en
"Stalin flags arrest of 7 fishermen by Sri Lanka, urges Jaishankar to take steps for their release",,https://indianexpress.com/article/india/stalin-7-fishermen-sri-lanka-jaishankar-for-release-10124303/,2025-07-13T15:37:01,Indian Express,India,en
"Axiom-4 mission ISS Todays India fearless and confident, says Shubhanshu Shukla in farewell speech from ISS",,https://indianexpress.com/article/india/shubhanshu-shukla-rakesh-sharma-iss-space-10124246/,2025-07-13T14:43:34,Indian Express,India,en
"Two shot dead in Patna in separate incidents, ex-BJP farmer leader among them",,https://indianexpress.com/article/india/former-bjp-kisan-morcha-leader-fatally-shot-patna-10124139/,2025-07-13T13:40:08,Indian Express,India,en
Indias commitment to justice does not end at its borders Justice Surya Kant in Sweden,,https://indianexpress.com/article/india/justice-surya-kant-sweden-10124150/,2025-07-13T13:36:15,Indian Express,India,en
"ULFA claims 3 members killed in drone attack, Army denies",,https://indianexpress.com/article/india/ulfa-claims-3-members-killed-drone-attack-army-denies-10124148/,2025-07-13T13:31:26,Indian Express,India,en
"At first public protest over custodial deaths, Vijays salvo at Stalin govt  Your best answer is Sorry Ma",,https://indianexpress.com/article/india/public-protest-over-custodial-deaths-vijay-stalin-govt-10124105/,2025-07-13T13:04:00,Indian Express,India,en
"Worker falls into drain in Lucknow after stepping on broken slab, dies",,https://indianexpress.com/article/india/worker-falls-drain-lucknow-after-stepping-broken-slab-dies-10124091/,2025-07-13T13:01:28,Indian Express,India,en
Boundary wall at Madhya Pradeshs recently inaugurated Rewa airport collapses after heavy rain,,https://indianexpress.com/article/india/boundary-wall-madhya-pradesh-rewa-airport-collapses-heavy-rain-10124096/,2025-07-13T12:58:53,Indian Express,India,en
Union minister Shivraj Singh Chouhan asks CMs to immediately stop forced sale of nano-fertilisers and biostimulants to farmers,,https://indianexpress.com/article/india/union-minister-shivraj-singh-chouhan-nano-fertilisers-farmers-10124026/,2025-07-13T12:20:18,Indian Express,India,en
Tibet-related issues thorn in India-China relations Envoy,,https://indianexpress.com/article/india/china-says-dalai-lama-succession-issue-thorn-relations-india-10123790/,2025-07-13T09:59:09,Indian Express,India,en
"Secretaries, senior officials must meet people not associated with govt Cabinet Secretary T V Somanathan",,https://indianexpress.com/article/india/cabinet-secretary-somanathan-secretaries-senior-officials-meet-people-govt-10123700/,2025-07-13T08:53:39,Indian Express,India,en
10 Amarnath yatris injured after 3 buses collide in Kulgam,,https://indianexpress.com/article/india/amarnath-yatri-injured-3-bus-collide-kulgam-10123670/,2025-07-13T08:43:39,Indian Express,India,en
Centre hikes reserve prices for open-market sale of wheat by 10.86 and rice 3,,https://indianexpress.com/article/india/centre-prices-open-market-sale-wheat-rice-10123646/,2025-07-13T08:36:29,Indian Express,India,en
Sonia Gandhi calls meeting on July 15 to finalise Congress strategy for Monsoon session,,https://indianexpress.com/article/india/sonia-gandhi-calls-party-meeting-on-july-15-to-finalise-congress-strategy-for-monsoon-session-10123648/,2025-07-13T08:31:00,Indian Express,India,en
"TVK chief Vijay slams DMK, says publicity sarkar has transformed into sorry model sarkar in Tamil Nadu",,https://indianexpress.com/article/india/vijay-tvk-dmk-publicity-sorry-model-sarkar-custodial-deaths-tamil-nadu-elections-10123637/,2025-07-13T08:23:35,Indian Express,India,en
Main conspirators of Rs 100 crore Bokaro land scam arrested in Jharkhand,,https://indianexpress.com/article/india/main-conspirators-rs-100-crore-bokaro-land-scam-jharkhand-10123370/,2025-07-13T06:36:50,Indian Express,India,en
Goas shack owners have a long list of complaints From stray dogs to touts to curbs on music,,https://indianexpress.com/article/india/goas-shack-owners-have-a-long-list-of-complaints-from-stray-dogs-to-touts-to-curbs-on-music-10122796/,2025-07-13T06:30:15,Indian Express,India,en
"Bihar govt to provide jobs, employment opportunities to one crore youths in 5 years Nitish Kumar",,https://indianexpress.com/article/india/bihar-jobs-youths-5-years-cm-nitish-kumar-assembly-election-10123307/,2025-07-13T05:55:40,Indian Express,India,en
